seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
16,chmp_attention,0.9203539823008849,0.8739275932312012,0.05221238938053096,0.92,0.8546693325042725,0.23670955002307892,0.9473684210526315,1.0540189743041992,0.20198661088943481,0.88,0.6387045383453369,0.20543593168258667
16,cqr_propagation,0.9380530973451328,0.8261063694953918,0.05398230088495571,0.94,0.8651169538497925,0.23670955002307892,0.9473684210526315,0.7924572825431824,0.20198661088943481,0.92,0.7992321252822876,0.20543593168258667
17,meta_learned,0.9292035398230089,0.7466639280319214,0.055752212389380516,0.92,0.7475237846374512,0.21862435340881348,0.9736842105263158,0.7837103605270386,0.1951564997434616,0.88,0.6886332631111145,0.20110838115215302
17,chmp_learned_lambda,0.9292035398230089,0.7450698614120483,0.038053097345132764,0.92,0.7441791296005249,0.21862435340881348,0.9736842105263158,0.7833806276321411,0.1951564997434616,0.88,0.6886188387870789,0.20110838115215302
17,chmp_attention,0.911504424778761,0.7352604866027832,0.09292035398230086,0.88,0.7064841985702515,0.21862435340881348,0.9736842105263158,0.7997106313705444,0.1951564997434616,0.88,0.6948487162590027,0.20110838115215302
17,cqr_propagation,0.8938053097345132,0.7455982565879822,0.11061946902654862,0.86,0.7004002332687378,0.21862435340881348,1.0,0.9030206799507141,0.1951564997434616,0.8,0.596712052822113,0.20110838115215302
18,meta_learned,0.9557522123893806,0.9024661183357239,0.05575221238938052,0.92,1.0611393451690674,0.3030953109264374,0.9736842105263158,0.5725131034851074,0.14348885416984558,1.0,1.0866483449935913,0.18244363367557526
18,chmp_learned_lambda,0.9557522123893806,0.9021202921867371,0.05575221238938051,0.92,1.0604909658432007,0.3030953109264374,0.9736842105263158,0.572361409664154,0.14348885416984558,1.0,1.086612343788147,0.18244363367557526
18,chmp_attention,0.9469026548672567,0.909060001373291,0.06283185840707961,0.92,1.0794596672058105,0.3030953109264374,0.9473684210526315,0.5572153329849243,0.14348885416984558,1.0,1.103063941001892,0.18244363367557526
18,cqr_propagation,0.8849557522123894,0.852543294429779,0.08407079646017696,0.84,0.840849757194519,0.3030953109264374,0.868421052631579,0.6095157265663147,0.14348885416984558,1.0,1.2453322410583496,0.18244363367557526
19,meta_learned,0.9203539823008849,0.7697834372520447,0.084070796460177,0.94,0.7738826870918274,0.20368485152721405,0.868421052631579,0.6672370433807373,0.2322208285331726,0.96,0.9174554944038391,0.24150310456752777
19,chmp_learned_lambda,0.9203539823008849,0.7693572044372559,0.06814159292035397,0.94,0.7736846804618835,0.20368485152721405,0.868421052631579,0.6665749549865723,0.2322208285331726,0.96,0.9169314503669739,0.24150310456752777
19,chmp_attention,0.9203539823008849,0.7672414779663086,0.0486725663716814,0.94,0.7723953127861023,0.20368485152721405,0.868421052631579,0.6635966300964355,0.2322208285331726,0.96,0.9144742488861084,0.24150310456752777
19,cqr_propagation,0.9557522123893806,0.9167697429656982,0.06991150442477873,0.98,0.763404130935669,0.20368485152721405,0.9210526315789473,1.0482280254364014,0.2322208285331726,0.96,1.0236842632293701,0.24150310456752777
