seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
6,chmp_median_floor,0.911504424778761,0.699288547039032,0.05929203539823005,0.96,0.7199990749359131,0.20329274237155914,0.8947368421052632,0.598085343837738,0.1949392408132553,0.84,0.8116967082023621,0.23853057622909546
7,mondrian_cp,0.8849557522123894,0.7937625646591187,0.05929203539823011,0.84,0.6485854387283325,0.23551811277866364,0.868421052631579,0.7118439674377441,0.19755731523036957,1.0,1.2086330652236938,0.20730555057525635
7,chmp_mean,0.8849557522123894,0.7974472641944885,0.06283185840707961,0.84,0.6551591753959656,0.23551811277866364,0.868421052631579,0.7130083441734314,0.19755731523036957,1.0,1.2103708982467651,0.20730555057525635
7,chmp_median,0.8938053097345132,0.7982251048088074,0.08761061946902653,0.84,0.6550867557525635,0.23551811277866364,0.8947368421052632,0.7138044834136963,0.19755731523036957,1.0,1.21282160282135,0.20730555057525635
7,chmp_median_floor,0.8938053097345132,0.7982251048088074,0.08761061946902653,0.84,0.6550867557525635,0.23551811277866364,0.8947368421052632,0.7138044834136963,0.19755731523036957,1.0,1.21282160282135,0.20730555057525635
8,mondrian_cp,0.9734513274336283,0.7827039957046509,0.07345132743362828,0.98,0.7382341623306274,0.18460555374622345,0.9736842105263158,0.7802542448043823,0.15735070407390594,0.96,0.8753675222396851,0.23118072748184204
8,chmp_mean,0.9734513274336283,0.7820795774459839,0.0734513274336283,0.98,0.7395704388618469,0.18460555374622345,0.9736842105263158,0.7765649557113647,0.15735070407390594,0.96,0.8754801750183105,0.23118072748184204
8,chmp_median,0.9734513274336283,0.7830758690834045,0.08938053097345129,0.98,0.7392447590827942,0.18460555374622345,0.9736842105263158,0.7752581834793091,0.15735070407390594,0.96,0.8826208710670471,0.23118072748184204
8,chmp_median_floor,0.9734513274336283,0.7830758690834045,0.08938053097345129,0.98,0.7392447590827942,0.18460555374622345,0.9736842105263158,0.7752581834793091,0.15735070407390594,0.96,0.8826208710670471,0.23118072748184204
9,mondrian_cp,0.8407079646017699,0.6086185574531555,0.0911504424778761,0.76,0.5468226671218872,0.2415238916873932,0.9473684210526315,0.7007408142089844,0.21488086879253387,0.84,0.5921847224235535,0.2017708122730255
9,chmp_mean,0.8407079646017699,0.6104599833488464,0.11946902654867254,0.76,0.553597629070282,0.2415238916873932,0.9473684210526315,0.6964329481124878,0.21488086879253387,0.84,0.593505859375,0.2017708122730255
9,chmp_median,0.8407079646017699,0.6083224415779114,0.10530973451327433,0.76,0.5531545877456665,0.2415238916873932,0.9473684210526315,0.6912673115730286,0.21488086879253387,0.84,0.5925821661949158,0.2017708122730255
9,chmp_median_floor,0.8407079646017699,0.6083224415779114,0.10530973451327433,0.76,0.5531545877456665,0.2415238916873932,0.9473684210526315,0.6912673115730286,0.21488086879253387,0.84,0.5925821661949158,0.2017708122730255
10,mondrian_cp,0.9380530973451328,0.86016845703125,0.04159292035398227,0.94,0.832017719745636,0.21641455590724945,0.8947368421052632,0.7438602447509766,0.23495690524578094,1.0,1.0932579040527344,0.17573660612106323
10,chmp_mean,0.9380530973451328,0.8585083484649658,0.0716814159292035,0.96,0.8305761218070984,0.21641455590724945,0.868421052631579,0.7372227311134338,0.23495690524578094,1.0,1.0987269878387451,0.17573660612106323
10,chmp_median,0.9380530973451328,0.8592808246612549,0.06991150442477873,0.96,0.8302000164985657,0.21641455590724945,0.868421052631579,0.7392221689224243,0.23495690524578094,1.0,1.0999317169189453,0.17573660612106323
10,chmp_median_floor,0.9380530973451328,0.8592808246612549,0.06991150442477873,0.96,0.8302000164985657,0.21641455590724945,0.868421052631579,0.7392221689224243,0.23495690524578094,1.0,1.0999317169189453,0.17573660612106323
11,mondrian_cp,0.911504424778761,0.8351917266845703,0.03805309734513272,0.92,0.823721170425415,0.22670800983905792,0.9473684210526315,0.9051756858825684,0.19376607239246368,0.84,0.751757800579071,0.23317678272724152
11,chmp_mean,0.9203539823008849,0.8372232913970947,0.06814159292035397,0.92,0.8225643634796143,0.22670800983905792,0.9473684210526315,0.9108563661575317,0.19376607239246368,0.88,0.7546185255050659,0.23317678272724152
11,chmp_median,0.9203539823008849,0.8375512957572937,0.1,0.92,0.8218016028404236,0.22670800983905792,0.9473684210526315,0.9125264883041382,0.19376607239246368,0.88,0.7550885081291199,0.23317678272724152
11,chmp_median_floor,0.9203539823008849,0.8375512957572937,0.1,0.92,0.8218016028404236,0.22670800983905792,0.9473684210526315,0.9125264883041382,0.19376607239246368,0.88,0.7550885081291199,0.23317678272724152
12,mondrian_cp,0.8938053097345132,0.6901087164878845,0.059292035398230095,0.86,0.6195247173309326,0.2104654461145401,0.9736842105263158,0.811660647392273,0.22955405712127686,0.84,0.6465175151824951,0.23405393958091736
12,chmp_mean,0.8938053097345132,0.6959466934204102,0.0557522123893805,0.86,0.6317868232727051,0.2104654461145401,0.9736842105263158,0.8129196763038635,0.22955405712127686,0.84,0.6464674472808838,0.23405393958091736
12,chmp_median,0.8938053097345132,0.6943745613098145,0.05752212389380528,0.86,0.6318032741546631,0.2104654461145401,0.9736842105263158,0.809262752532959,0.22955405712127686,0.84,0.6448870301246643,0.23405393958091736
12,chmp_median_floor,0.8938053097345132,0.6943745613098145,0.05752212389380528,0.86,0.6318032741546631,0.2104654461145401,0.9736842105263158,0.809262752532959,0.22955405712127686,0.84,0.6448870301246643,0.23405393958091736
