seed,alpha,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
3,0.15,0.8584070796460177,0.5687140822410583,0.1092920353982301,0.9,0.6108155250549316,0.8421052631578947,0.5041889548301697,0.8,0.5825893878936768
3,0.2,0.831858407079646,0.5171329379081726,0.10619469026548672,0.86,0.5710525512695312,0.8421052631578947,0.4377833902835846,0.76,0.5299051403999329
4,0.05,0.9734513274336283,1.0721855163574219,0.04823008849557525,0.98,1.1164100170135498,0.9473684210526315,0.8474822044372559,1.0,1.3252848386764526
4,0.1,0.9292035398230089,0.8156149983406067,0.061061946902654846,0.96,0.7804783582687378,0.868421052631579,0.6976662278175354,0.96,1.065170168876648
4,0.15,0.8761061946902655,0.6787405610084534,0.10044247787610619,0.94,0.6682867407798767,0.7894736842105263,0.6523022651672363,0.88,0.7398346066474915
4,0.2,0.8495575221238938,0.6159789562225342,0.11327433628318583,0.92,0.6333248615264893,0.7368421052631579,0.5905818939208984,0.88,0.6198906302452087
5,0.05,0.9734513274336283,1.136313796043396,0.047345132743362855,0.98,1.3291140794754028,0.9736842105263158,0.9655933380126953,0.96,1.0102081298828125
5,0.1,0.9203539823008849,0.7960470914840698,0.08407079646017697,0.94,0.9028167128562927,0.9210526315789473,0.7453590035438538,0.88,0.6595537662506104
5,0.15,0.8141592920353983,0.6316197514533997,0.12256637168141592,0.86,0.7042725086212158,0.7631578947368421,0.5898208022117615,0.8,0.5498487949371338
5,0.2,0.7964601769911505,0.5831100344657898,0.13451327433628316,0.86,0.6516531109809875,0.7105263157894737,0.5271242260932922,0.8,0.5311225056648254
6,0.05,0.9646017699115044,0.8688699007034302,0.054424778761061963,0.98,1.0225650072097778,0.9210526315789473,0.7425738573074341,1.0,0.7534494996070862
6,0.1,0.9380530973451328,0.748581051826477,0.0893805309734513,0.96,0.8331541419029236,0.868421052631579,0.6396670341491699,1.0,0.7449844479560852
6,0.15,0.8761061946902655,0.6248867511749268,0.11017699115044248,0.92,0.6739788055419922,0.7894736842105263,0.5542885661125183,0.92,0.6340116262435913
6,0.2,0.8672566371681416,0.5618234872817993,0.13451327433628316,0.9,0.575907826423645,0.7894736842105263,0.5363635420799255,0.92,0.5723539590835571
7,0.05,0.9469026548672567,1.1221109628677368,0.05707964601769912,0.88,0.9508517384529114,1.0,0.8830028176307678,1.0,1.8280738592147827
7,0.1,0.8938053097345132,0.8546807169914246,0.09115044247787608,0.76,0.721785306930542,1.0,0.7993581891059875,1.0,1.2045615911483765
7,0.15,0.8230088495575221,0.6489006876945496,0.10663716814159291,0.74,0.5901198983192444,0.8947368421052632,0.6707499027252197,0.88,0.7332512736320496
7,0.2,0.7876106194690266,0.5395637154579163,0.1256637168141593,0.68,0.49740085005760193,0.868421052631579,0.5666103363037109,0.88,0.5827787518501282
8,0.05,0.9734513274336283,0.9918862581253052,0.05619469026548675,1.0,1.0212163925170898,0.9736842105263158,0.9236054420471191,0.92,1.0370129346847534
8,0.1,0.9469026548672567,0.7599611282348633,0.06283185840707961,0.96,0.7448555827140808,0.9473684210526315,0.7019968032836914,0.92,0.8782778978347778
8,0.15,0.9292035398230089,0.6703187227249146,0.09513274336283185,0.96,0.6529459357261658,0.9210526315789473,0.614310622215271,0.88,0.7901962995529175
8,0.2,0.9203539823008849,0.631470263004303,0.12035398230088493,0.94,0.6317809224128723,0.9210526315789473,0.5970608592033386,0.88,0.6831510066986084
9,0.05,0.9203539823008849,0.8326616287231445,0.08893805309734518,0.86,0.7368545532226562,1.0,1.0269086360931396,0.92,0.7290202379226685
9,0.1,0.8230088495575221,0.632811427116394,0.1407079646017699,0.7,0.468434602022171,0.9736842105263158,0.882753849029541,0.84,0.5816522836685181
9,0.15,0.7964601769911505,0.5826613903045654,0.13495575221238937,0.68,0.43572989106178284,0.9473684210526315,0.791996955871582,0.8,0.5583344101905823
9,0.2,0.7433628318584071,0.5014300346374512,0.1238938053097345,0.66,0.4067440927028656,0.8421052631578947,0.6453542113304138,0.76,0.4720372259616852
10,0.05,0.9380530973451328,0.9353039264678955,0.07212389380530973,0.88,0.8628888726234436,0.9736842105263158,0.8789122700691223,1.0,1.1658496856689453
10,0.1,0.9026548672566371,0.8112839460372925,0.07522123893805306,0.82,0.7039933800697327,0.9473684210526315,0.8157998919487,1.0,1.01900053024292
10,0.15,0.8230088495575221,0.6245987415313721,0.10132743362831859,0.74,0.6040710210800171,0.8947368421052632,0.6258953213691711,0.88,0.6636829972267151
10,0.2,0.7610619469026548,0.5275332927703857,0.10619469026548672,0.72,0.5250607132911682,0.8947368421052632,0.5884749293327332,0.64,0.4398472309112549
11,0.05,0.9646017699115044,1.129752278327942,0.03761061946902657,0.98,1.2140703201293945,0.9736842105263158,1.159089207649231,0.92,0.9165234565734863
11,0.1,0.8938053097345132,0.8184794187545776,0.0734513274336283,0.84,0.7258714437484741,0.9736842105263158,0.9712885022163391,0.88,0.7714256048202515
11,0.15,0.831858407079646,0.7278107404708862,0.10221238938053094,0.72,0.5842583775520325,0.9736842105263158,0.9321615099906921,0.84,0.7043023109436035
11,0.2,0.7699115044247787,0.6401665210723877,0.1433628318584071,0.68,0.5115647912025452,0.9736842105263158,0.8583186268806458,0.64,0.5657784938812256
12,0.05,0.9557522123893806,0.9296932220458984,0.043805309734513284,0.98,0.9256000518798828,0.9473684210526315,0.9831979870796204,0.92,0.8565526008605957
12,0.1,0.9292035398230089,0.7197012901306152,0.045132743362831816,0.94,0.6748379468917847,0.9473684210526315,0.8109068870544434,0.88,0.6707954406738281
12,0.15,0.8938053097345132,0.6389199495315552,0.09778761061946904,0.92,0.6257917881011963,0.9210526315789473,0.6729206442832947,0.8,0.6134950518608093
12,0.2,0.8672566371681416,0.5859048962593079,0.10619469026548671,0.9,0.5958642363548279,0.868421052631579,0.6101239323616028,0.8,0.5291733741760254
13,0.05,0.9292035398230089,0.9975346326828003,0.07123893805309735,0.92,0.9702142477035522,0.9473684210526315,0.9730076789855957,0.92,1.08945631980896
13,0.1,0.911504424778761,0.8113728761672974,0.07876106194690262,0.9,0.7628742456436157,0.9210526315789473,0.841985821723938,0.92,0.8618384003639221
