seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
2,chmp_median,0.8672566371681416,0.7384372353553772,0.11415929203539821,0.78,0.6691828370094299,0.24661166965961456,0.9736842105263158,0.8220964074134827,0.1985207051038742,0.88,0.7497844099998474,0.23202212154865265
2,chmp_median_floor,0.8672566371681416,0.745270848274231,0.08230088495575222,0.78,0.6794729828834534,0.24661166965961456,0.9736842105263158,0.8276019096374512,0.1985207051038742,0.88,0.7517234086990356,0.23202212154865265
3,mondrian_cp,0.911504424778761,0.6738117337226868,0.07345132743362831,0.94,0.6211187243461609,0.2027321606874466,0.8421052631578947,0.5508896708488464,0.19316355884075165,0.96,0.9660393595695496,0.23148012161254883
3,chmp_mean,0.911504424778761,0.6820285320281982,0.07876106194690263,0.94,0.6390254497528076,0.2027321606874466,0.8421052631578947,0.5519365668296814,0.19316355884075165,0.96,0.9657743573188782,0.23148012161254883
3,chmp_median,0.911504424778761,0.6823920607566833,0.07876106194690263,0.94,0.638934314250946,0.2027321606874466,0.8421052631578947,0.5497285723686218,0.19316355884075165,0.96,0.9709559082984924,0.23148012161254883
3,chmp_median_floor,0.911504424778761,0.6775129437446594,0.06991150442477875,0.94,0.6273736357688904,0.2027321606874466,0.8421052631578947,0.5502368807792664,0.19316355884075165,0.96,0.9712511301040649,0.23148012161254883
4,mondrian_cp,0.9380530973451328,0.8400524854660034,0.03805309734513271,0.94,0.7652860283851624,0.19976067543029785,0.8947368421052632,0.7542683482170105,0.23741218447685242,1.0,1.1199774742126465,0.21652649343013763
4,chmp_mean,0.9380530973451328,0.8451812267303467,0.08053097345132741,0.94,0.7700549364089966,0.19976067543029785,0.8947368421052632,0.7574365139007568,0.23741218447685242,1.0,1.1288057565689087,0.21652649343013763
4,chmp_median,0.9380530973451328,0.8489077687263489,0.08584070796460173,0.94,0.7700077295303345,0.19976067543029785,0.8947368421052632,0.7635102272033691,0.23741218447685242,1.0,1.1365118026733398,0.21652649343013763
4,chmp_median_floor,0.9380530973451328,0.8424757122993469,0.05221238938053094,0.94,0.7612261176109314,0.19976067543029785,0.8947368421052632,0.760974109172821,0.23741218447685242,1.0,1.128857135772705,0.21652649343013763
5,mondrian_cp,0.8584070796460177,0.762908399105072,0.09646017699115046,0.92,0.8350944519042969,0.23498433828353882,0.8157894736842105,0.7040461897850037,0.2573680877685547,0.8,0.7080072164535522,0.2233525961637497
5,chmp_mean,0.8407079646017699,0.7395622730255127,0.08761061946902651,0.88,0.7885447144508362,0.23498433828353882,0.8157894736842105,0.6963595747947693,0.2573680877685547,0.8,0.7072653770446777,0.2233525961637497
5,chmp_median,0.8407079646017699,0.7380432486534119,0.09292035398230086,0.88,0.7881872653961182,0.23498433828353882,0.8157894736842105,0.6942598223686218,0.2573680877685547,0.8,0.7043061256408691,0.2233525961637497
